path,origin,classification,reason,replacement
"PLANT_MONITORING_VISUAL_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_REPORTS_ADVANCED_FEATURES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_REPORTS_MOCK_PAGE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_ROW_INTEGRATION_ANALYSIS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANT_ROW_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANTING_PLANS_FIX_SUCCESS_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANTING_PLANS_TABLE_FIX_GUIDE_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PLANTS_VIVAIO_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_DAY3_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_DAY4_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_DAY5_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_FINAL_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_IMPLEMENTATION_PLAN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_USER_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRESCRIPTION_MAPS_WIZARD_FIX_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PRICING_REMOVAL_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROCEDURA_ALLINEAMENTO_BIDIREZIONALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROFESSIONAL_NUTRITION_DASHBOARD_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROFESSIONAL_UI_BUILD_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROFESSIONAL_UI_LOOP_FIX_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROFESSIONAL_UI_OPTIMIZATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROFESSIONAL_UI_OPTIMIZATION_PLAN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PROSSIMI_STEP_IOT_IMPLEMENTATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"public/docs/manual/01-ai-predictions.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/02-drone-operations.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/03-traceability.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/04-certifications.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/04b-bio-certification-guide.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/05-ndvi-satellite.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/06-prescription-maps.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/07-ai-overview.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/08-global-ai-chat.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/09-planner-ai-chat.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/10-activity-registry.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/11-agronomist-consultations.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/14-smart-hub.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/15-irrigation-system.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/16-nutrition-treatments.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/17-mechanical-operations.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/18-orchard-management.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/19-olive-management.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/20-vineyard-management.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/21-individual-plants.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/22-business-intelligence.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/23-export-system.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/24-sustainability.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/25-research-development.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/26-integration-api.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/27-quick-start.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/28-economic-benefits.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/29-interface-navigation.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/30-use-cases.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/31-success-stories.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/32-roadmap.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/33-support-contacts.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/34-director-orchestrator.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/35-automated-diary.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"public/docs/manual/README.md","tracked","keep","copia pubblica verificata del manuale","docs/manual"
"PULIZIA_MEMORIA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN16_TUYA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN16_UI_FIXES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN17_ADVICE_NAVIGATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN17_COMPLETE_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN17_MANUAL_UPDATE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN17_MULTI_TENANCY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN17_SENTINEL_HUB_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN18_COMPLETE_FIXES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_ADVANCED_FEATURES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_ALMANACCO_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_BROWSER_ERRORS_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_HARVEST_MODAL_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_IRRIGATION_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_MOBILE_FIXES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_PLANNER_CLASSIC_MOBILE_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_TAB_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN19_VCCHIORTOMIO_CLEANUP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN21_EXPORT_PDF.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN21_GAMIFICATION_REMOVAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN21_MANUAL_CORRECTIONS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN27_ONBOARDING_DATABASE_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN27_ONBOARDING_FIX_PHASE3.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_JAN28_CONSOLE_ERRORS_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"PUSH_SUCCESS_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_ACCESS_GUIDE_ADVANCED_FEATURES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_REFERENCE_IOT_IMPLEMENTATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_START_ADMIN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_START_DIRECTOR_ORCHESTRATOR.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_START_MULTI_TENANCY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_START_PLANT_MONITORING.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_START_REPORTS_ADVANCED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_TEST_IRRIGATION_CALCULATOR.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"QUICK_TEST_PLANNER_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"README_ADMIN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"README_CROP_ROTATION_SYSTEMS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"README_DEV.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"README_VERCEL_ADMIN.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"README.md","tracked","keep","allowlist root canonica","-"
"REPORT_MIGRAZIONI_DATABASE_LOCALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"REPORTS_IMPLEMENTATION_COMPLETE_JAN21.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RESTART_AND_TEST_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RESTORE_ORTO_DI_ROB.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RICETTE_INTEGRAZIONE_INTELLIGENTE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_ANALISI_FINALE_IOT.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_ANALISI_VECCHIA_NUOVA_APP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_COMPLETO_SESSIONE_FEB13.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_COMPLETO_SISTEMI_FEB04.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_FINALE_DATABASE_OPERAZIONI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_FINALE_SISTEMI_COMPLETI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_FINALE_STORICO_ROTAZIONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_ORTOMIO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_SESSIONE_FEB13_TRACCIAMENTO_RACCOLTI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_SESSIONE_GREENHOUSE_COMPLETA_FEB13.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_SESSIONE_GREENHOUSE_FASE2B_FEB13.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_SESSIONE_GREENHOUSE_FEB13.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RIEPILOGO_SISTEMA_ZONE_FILARI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"RISPOSTA_NUTRIZIONE_MANUALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ROADMAP_FUNZIONALITA_FRUTTETO_OLIVETO_VIGNETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ROW_TRACKING_COMPLETO_FASE1_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SATELLITE_DATA_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SATELLITE_DATA_INTEGRATION_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SCHEMA_RELAZIONI_ORCHESTRATORE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SCHEMA_UNICO_FINALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"scripts/README_PRE_DEPLOY.md","tracked","delete","guida operativa storica superata dai gate correnti","README.md"
"SECURITY_ISSUES_RESOLUTION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SEED_BANK_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SEED_BANK_SYSTEM_READY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SEMENZAIO_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_CONFIGURATION_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_CREDENTIALS_FIXED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_FINAL_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SENTINEL_HUB_STATUS_REPORT.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_26_DIC_2025.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_FEB04_COMPLETE_SYSTEMS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_FEB04_CROP_ROTATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_FEB04_DASHBOARD_HUB.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_FEB04_LAND_ZONES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN16_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN16_MULTI_TENANCY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN16_PLANT_MONITORING.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN19_ORCHARD_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN20_AUTOMATED_DIARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN20_PREDICTIVE_ORCHESTRATOR.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_EXPORT_PDF_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_GAMIFICATION_REMOVAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_IN_APP_GUIDES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_IRRIGATION_CALCULATOR.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_MANUAL_WEB_PAGE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN21_REPORTS_ADVANCED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN28_CONSOLE_ERRORS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY_JAN28_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSION_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SESSIONE_CONFIGURAZIONE_DB.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETTINGS_GARDENS_MANAGEMENT_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETTINGS_GARDENS_SECTION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETUP_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETUP_DIARIO_AUTOMATICO_QUICK.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETUP_PRO_RIEPILOGO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETUP_SCHEMA_PROFESSIONAL_SUPABASE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SETUP_SUPABASE_LOCALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_AI_PREDITTIVO_INTEGRATO_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_AI_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_AI_UTENTE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_ISTRUZIONI_CORRETTE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_ISTRUZIONI_FINALI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_PRONTO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COLLABORATIVO_UNIVERSALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_COMPLETO_CONSIGLI_PLANNER_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_DOCUMENTAZIONE_MODULARE_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_INTEGRATO_COMPLETO_FINALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_MACRO_ZONE_E_MEMORIA_TERRENO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_MONITORAGGIO_CONTINUO_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_NUTRIZIONE_MANUALE_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_TRACCIABILITA_ANALISI_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_TRATTAMENTI_AI_COMPLETO_FINALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_TRATTAMENTI_AI_IMPLEMENTATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_TRATTAMENTI_AI_STATUS_FINALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_ZONE_FILARI_COMPLETO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SISTEMA_ZONE_SEMPLIFICATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SMART_HARVEST_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SMART_HUB_DRONE_INTEGRATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SMART_PLANNER_CALENDAR_ALMANACCO_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SMART_PLANNER_PROFESSIONAL_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SMART_PLANT_MANAGER_ERROR_DEBUG_FIX.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOCIAL_SHARING_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOLUZIONE_ALLINEAMENTO_MANUALE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOLUZIONE_COMPLETA_ALLINEAMENTO_DB.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOLUZIONE_FINALE_TURBOPACK_ISSUE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOLUZIONE_PROBLEMA_VITE_NEXTJS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOLUZIONE_RAPIDA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SOMMARIO_ESECUTIVO_IOT_THINGSBOARD.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SPEC_ANALISI_IMPLEMENTAZIONE_COMPLETA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"START_HERE_IOT_ANALYSIS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"START_HERE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STATO_FINALE_MIGRAZIONI_05_01_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STATO_TEST_PRO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_1_ORCHESTRATORE_BASE_FIXED.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_1_ORCHESTRATORE_BASE.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_1_ORCHESTRATORE_SENZA_FK.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_2_ORCHESTRATORE_TRIGGERS.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_2_TRIGGERS_SEMPLIFICATI.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STEP_3_ORCHESTRATORE_ANALYTICS.txt","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STRATEGIA_DOMINANZA_MERCATO_2026.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"STRATEGIA_PROTEZIONE_DATI_PRODUZIONE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"SUCCESSO_API_FUNZIONA.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"supabase/AVVIA_DOCKER.md","tracked","delete","guida operativa storica superata dai gate correnti","README.md"
"supabase/ISTRUZIONI_COMPLETE.md","tracked","delete","guida operativa storica superata dai gate correnti","README.md"
"TAILWIND_CSS_FIX_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TASK_1.5_OPERAZIONI_IDROPONICHE_COMPLETATO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TASKS.md","tracked","keep","allowlist root canonica","-"
"TECHNICAL_DOCS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_DIARIO_AUTOMATICO_CHECKLIST.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_IRRIGATION_NAVIGATION_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_NEW_FIELD_ROWS_PAGES_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_ONBOARDING_FIX_JAN26.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_ONBOARDING_FIX_JAN27_PHASE3.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_ONBOARDING_FIX_JAN27.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_ORCHARD_YIELD_TRACKER_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_PAGES_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_PRO_NOW.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TEST_UI_IMPROVEMENTS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
